 1.11000000e+00  5.41564684e-05  1.11000000e+00  5.18190323e-06  1.11000000e+00  1.59191686e-04  1.11000000e+00 -7.69102885e-16  1.11000000e+00  1.03065847e-17 
 1.12000000e+00  5.57543104e-05  1.12000000e+00  5.24165373e-06  1.12000000e+00  1.60454861e-04  1.12000000e+00 -7.70128512e-16  1.12000000e+00  1.03211533e-17 
 1.13000000e+00  5.73646152e-05  1.13000000e+00  5.30045534e-06  1.13000000e+00  1.61685771e-04  1.13000000e+00 -7.71114312e-16  1.13000000e+00  1.03351780e-17 
 1.14000000e+00  5.89870657e-05  1.14000000e+00  5.35833244e-06  1.14000000e+00  1.62885467e-04  1.14000000e+00 -7.72063195e-16  1.14000000e+00  1.03486986e-17 
 1.15000000e+00  6.06213548e-05  1.15000000e+00  5.41530877e-06  1.15000000e+00  1.64054952e-04  1.15000000e+00 -7.72977775e-16  1.15000000e+00  1.03617510e-17 
 1.16000000e+00  6.22671854e-05  1.16000000e+00  5.47140742e-06  1.16000000e+00  1.65195186e-04  1.16000000e+00 -7.73860412e-16  1.16000000e+00  1.03743674e-17 
 1.17000000e+00  6.39242698e-05  1.17000000e+00  5.52665090e-06  1.17000000e+00  1.66307092e-04  1.17000000e+00 -7.74713230e-16  1.17000000e+00  1.03865771e-17 
 1.18000000e+00  6.55923291e-05  1.18000000e+00  5.58106112e-06  1.18000000e+00  1.67391551e-04  1.18000000e+00 -7.75538153e-16  1.18000000e+00  1.03984063e-17 
 1.19000000e+00  6.72710934e-05  1.19000000e+00  5.63465940e-06  1.19000000e+00  1.68449410e-04  1.19000000e+00 -7.76336922e-16  1.19000000e+00  1.04098789e-17 
 1.20000000e+00  6.89603008e-05  1.20000000e+00  5.68746652e-06  1.20000000e+00  1.69481482e-04  1.20000000e+00 -7.77111116e-16  1.20000000e+00  1.04210164e-17 
 1.21000000e+00  7.06596974e-05  1.21000000e+00  5.73950271e-06  1.21000000e+00  1.70488545e-04  1.21000000e+00 -7.77862173e-16  1.21000000e+00  1.04318385e-17 
 1.22000000e+00  7.23690371e-05  1.22000000e+00  5.79078766e-06  1.22000000e+00  1.71471348e-04  1.22000000e+00 -7.78591401e-16  1.22000000e+00  1.04423632e-17 
 1.23000000e+00  7.40880809e-05  1.23000000e+00  5.84134055e-06  1.23000000e+00  1.72430608e-04  1.23000000e+00 -7.79299994e-16  1.23000000e+00  1.04526066e-17 
 1.24000000e+00  7.58165971e-05  1.24000000e+00  5.89118007e-06  1.24000000e+00  1.73367016e-04  1.24000000e+00 -7.79989046e-16  1.24000000e+00  1.04625837e-17 
 1.25000000e+00  7.75543604e-05  1.25000000e+00  5.94032442e-06  1.25000000e+00  1.74281236e-04  1.25000000e+00 -7.80659557e-16  1.25000000e+00  1.04723082e-17 
 1.26000000e+00  7.93011524e-05  1.26000000e+00  5.98879134e-06  1.26000000e+00  1.75173904e-04  1.26000000e+00 -7.81312449e-16  1.26000000e+00  1.04817926e-17 
 1.27000000e+00  8.10567607e-05  1.27000000e+00  6.03659809e-06  1.27000000e+00  1.76045635e-04  1.27000000e+00 -7.81948569e-16  1.27000000e+00  1.04910483e-17 
 1.28000000e+00  8.28209789e-05  1.28000000e+00  6.08376153e-06  1.28000000e+00  1.76897018e-04  1.28000000e+00 -7.82568698e-16  1.28000000e+00  1.05000861e-17 
 1.29000000e+00  8.45936066e-05  1.29000000e+00  6.13029805e-06  1.29000000e+00  1.77728622e-04  1.29000000e+00 -7.83173559e-16  1.29000000e+00  1.05089157e-17 
 1.30000000e+00  8.63744489e-05  1.30000000e+00  6.17622365e-06  1.30000000e+00  1.78540995e-04  1.30000000e+00 -7.83763823e-16  1.30000000e+00  1.05175462e-17 
 1.31000000e+00  8.81633161e-05  1.31000000e+00  6.22155392e-06  1.31000000e+00  1.79334664e-04  1.31000000e+00 -7.84340110e-16  1.31000000e+00  1.05259861e-17 
 1.32000000e+00  8.99600238e-05  1.32000000e+00  6.26630407e-06  1.32000000e+00  1.80110137e-04  1.32000000e+00 -7.84903001e-16  1.32000000e+00  1.05342431e-17 
 1.33000000e+00  9.17643927e-05  1.33000000e+00  6.31048892e-06  1.33000000e+00  1.80867904e-04  1.33000000e+00 -7.85453033e-16  1.33000000e+00  1.05423245e-17 
 1.34000000e+00  9.35762481e-05  1.34000000e+00  6.35412293e-06  1.34000000e+00  1.81608438e-04  1.34000000e+00 -7.85990712e-16  1.34000000e+00  1.05502372e-17 
 1.35000000e+00  9.53954201e-05  1.35000000e+00  6.39722020e-06  1.35000000e+00  1.82332195e-04  1.35000000e+00 -7.86516509e-16  1.35000000e+00  1.05579874e-17 
 1.36000000e+00  9.72217432e-05  1.36000000e+00  6.43979449e-06  1.36000000e+00  1.83039615e-04  1.36000000e+00 -7.87030866e-16  1.36000000e+00  1.05655812e-17 
 1.37000000e+00  9.90550562e-05  1.37000000e+00  6.48185924e-06  1.37000000e+00  1.83731123e-04  1.37000000e+00 -7.87534199e-16  1.37000000e+00  1.05730241e-17 
 1.38000000e+00  1.00895202e-04  1.38000000e+00  6.52342753e-06  1.38000000e+00  1.84407132e-04  1.38000000e+00 -7.88026899e-16  1.38000000e+00  1.05803213e-17 
 1.39000000e+00  1.02742028e-04  1.39000000e+00  6.56451217e-06  1.39000000e+00  1.85068036e-04  1.39000000e+00 -7.88509335e-16  1.39000000e+00  1.05874778e-17 
 1.40000000e+00  1.04595386e-04  1.40000000e+00  6.60512563e-06  1.40000000e+00  1.85714220e-04  1.40000000e+00 -7.88981855e-16  1.40000000e+00  1.05944983e-17 
 1.41000000e+00  1.06455128e-04  1.41000000e+00  6.64528009e-06  1.41000000e+00  1.86346056e-04  1.41000000e+00 -7.89444787e-16  1.41000000e+00  1.06013871e-17 
