 8.20000000e-01  6.35436741e-06  8.20000000e-01  6.44172358e-07  8.20000000e-01  5.84567554e-05  8.20000000e-01 -8.28975302e-16  8.20000000e-01  2.77305581e-18 
 8.30000000e-01  6.95317283e-06  8.30000000e-01  6.80954924e-07  8.30000000e-01  6.13079199e-05  8.30000000e-01 -8.46747912e-16  8.30000000e-01  2.83311697e-18 
 8.40000000e-01  7.58022310e-06  8.40000000e-01  7.17746779e-07  8.40000000e-01  6.41063360e-05  8.40000000e-01 -8.63071992e-16  8.40000000e-01  2.88830667e-18 
 8.50000000e-01  8.23497548e-06  8.50000000e-01  7.54492354e-07  8.50000000e-01  6.68491471e-05  8.50000000e-01 -8.78029020e-16  8.50000000e-01  2.93889150e-18 
 8.60000000e-01  8.91686342e-06  8.60000000e-01  7.91143852e-07  8.60000000e-01  6.95344219e-05  8.60000000e-01 -8.91706879e-16  8.60000000e-01  2.98516086e-18 
 8.70000000e-01  9.62530506e-06  8.70000000e-01  8.27660409e-07  8.70000000e-01  7.21610010e-05  8.70000000e-01 -9.04196609e-16  8.70000000e-01  3.02741604e-18 
 8.80000000e-01  1.03597103e-05  8.80000000e-01  8.64007293e-07  8.80000000e-01  7.47283592e-05  8.80000000e-01 -9.15589772e-16  8.80000000e-01  3.06596119e-18 
 8.90000000e-01  1.11194863e-05  8.90000000e-01  9.00155162e-07  8.90000000e-01  7.72364842e-05  8.90000000e-01 -9.25976396e-16  8.90000000e-01  3.10109630e-18 
 9.00000000e-01  1.19040424e-05  9.00000000e-01  9.36079386e-07  9.00000000e-01  7.96857710e-05  9.00000000e-01 -9.35443430e-16  9.00000000e-01  3.13311189e-18 
 9.10000000e-01  1.27127935e-05  9.10000000e-01  9.71759437e-07  9.10000000e-01  8.20769323e-05  9.10000000e-01 -9.44073647e-16  9.10000000e-01  3.16228518e-18 
 9.20000000e-01  1.35451629e-05  9.20000000e-01  1.00717834e-06  9.20000000e-01  8.44109222e-05  9.20000000e-01 -9.51944922e-16  9.20000000e-01  3.18887753e-18 
 9.30000000e-01  1.44005845e-05  9.30000000e-01  1.04232220e-06  9.30000000e-01  8.66888738e-05  9.30000000e-01 -9.59129805e-16  9.30000000e-01  3.21313292e-18 
 9.40000000e-01  1.52785039e-05  9.40000000e-01  1.07717976e-06  9.40000000e-01  8.89120473e-05  9.40000000e-01 -9.65695342e-16  9.40000000e-01  3.23527718e-18 
 9.50000000e-01  1.61783802e-05  9.50000000e-01  1.11174208e-06  9.50000000e-01  9.10817882e-05  9.50000000e-01 -9.71703060e-16  9.50000000e-01  3.25551793e-18 
 9.60000000e-01  1.70996859e-05  9.60000000e-01  1.14600216e-06  9.60000000e-01  9.31994946e-05  9.60000000e-01 -9.77209106e-16  9.60000000e-01  3.27404491e-18 
 9.70000000e-01  1.80419078e-05  9.70000000e-01  1.17995471e-06  9.70000000e-01  9.52665907e-05  9.70000000e-01 -9.82264462e-16  9.70000000e-01  3.29103068e-18 
 9.80000000e-01  1.90045469e-05  9.80000000e-01  1.21359590e-06  9.80000000e-01  9.72845066e-05  9.80000000e-01 -9.86915233e-16  9.80000000e-01  3.30663149e-18 
 9.90000000e-01  1.99871187e-05  9.90000000e-01  1.24692319e-06  9.90000000e-01  9.92546633e-05  9.90000000e-01 -9.91202972e-16  9.90000000e-01  3.32098834e-18 
 1.00000000e+00  2.09891525e-05  1.00000000e+00  1.27993510e-06  1.00000000e+00  1.01178461e-04  1.00000000e+00 -9.95165017e-16  1.00000000e+00  3.33422812e-18 
 1.01000000e+00  2.20101917e-05  1.01000000e+00  1.31263109e-06  1.01000000e+00  1.03057272e-04  1.01000000e+00 -9.98834839e-16  1.01000000e+00  3.34646468e-18 
 1.02000000e+00  2.30497931e-05  1.02000000e+00  1.34501148e-06  1.02000000e+00  1.04892433e-04  1.02000000e+00 -1.00224238e-15  1.02000000e+00  3.35780003e-18 
 1.03000000e+00  2.41075269e-05  1.03000000e+00  1.37707726e-06  1.03000000e+00  1.06685243e-04  1.03000000e+00 -1.00541440e-15  1.03000000e+00  3.36832537e-18 
 1.04000000e+00  2.51829759e-05  1.04000000e+00  1.40883005e-06  1.04000000e+00  1.08436960e-04  1.04000000e+00 -1.00837475e-15  1.04000000e+00  3.37812211e-18 
 1.05000000e+00  2.62757352e-05  1.05000000e+00  1.44027202e-06  1.05000000e+00  1.10148802e-04  1.05000000e+00 -1.01114469e-15  1.05000000e+00  3.38726292e-18 
 1.06000000e+00  2.73854122e-05  1.06000000e+00  1.47140579e-06  1.06000000e+00  1.11821943e-04  1.06000000e+00 -1.01374316e-15  1.06000000e+00  3.39581253e-18 
 1.07000000e+00  2.85116255e-05  1.07000000e+00  1.50223439e-06  1.07000000e+00  1.13457516e-04  1.07000000e+00 -1.01618701e-15  1.07000000e+00  3.40382863e-18 
 1.08000000e+00  2.96540051e-05  1.08000000e+00  1.53276120e-06  1.08000000e+00  1.15056614e-04  1.08000000e+00 -1.01849123e-15  1.08000000e+00  3.41136255e-18 
 1.09000000e+00  3.08121914e-05  1.09000000e+00  1.56298993e-06  1.09000000e+00  1.16620289e-04  1.09000000e+00 -1.02066915e-15  1.09000000e+00  3.41846003e-18 
 1.10000000e+00  3.19858355e-05  1.10000000e+00  1.59292453e-06  1.10000000e+00  1.18149555e-04  1.10000000e+00 -1.02273265e-15  1.10000000e+00  3.42516177e-18 
 1.11000000e+00  3.31745982e-05  1.11000000e+00  1.62256919e-06  1.11000000e+00  1.19645387e-04  1.11000000e+00 -1.02469229e-15  1.11000000e+00  3.43150400e-18 
 1.12000000e+00  3.43781499e-05  1.12000000e+00  1.65192829e-06  1.12000000e+00  1.21108727e-04  1.12000000e+00 -1.02655746e-15  1.12000000e+00  3.43751903e-18 
 1.13000000e+00  3.55961704e-05  1.13000000e+00  1.68100640e-06  1.13000000e+00  1.22540480e-04  1.13000000e+00 -1.02833653e-15  1.13000000e+00  3.44323560e-18 
 1.14000000e+00  3.68283482e-05  1.14000000e+00  1.70980822e-06  1.14000000e+00  1.23941519e-04  1.14000000e+00 -1.03003698e-15  1.14000000e+00  3.44867938e-18 
 1.15000000e+00  3.80743804e-05  1.15000000e+00  1.73833857e-06  1.15000000e+00  1.25312684e-04  1.15000000e+00 -1.03166545e-15  1.15000000e+00  3.45387325e-18 
 1.16000000e+00  3.93339726e-05  1.16000000e+00  1.76660237e-06  1.16000000e+00  1.26654785e-04  1.16000000e+00 -1.03322790e-15  1.16000000e+00  3.45883765e-18 
 1.17000000e+00  4.06068379e-05  1.17000000e+00  1.79460464e-06  1.17000000e+00  1.27968605e-04  1.17000000e+00 -1.03472962e-15  1.17000000e+00  3.46359084e-18 
 1.18000000e+00  4.18926975e-05  1.18000000e+00  1.82235045e-06  1.18000000e+00  1.29254895e-04  1.18000000e+00 -1.03617538e-15  1.18000000e+00  3.46814918e-18 
 1.19000000e+00  4.31912798e-05  1.19000000e+00  1.84984492e-06  1.19000000e+00  1.30514382e-04  1.19000000e+00 -1.03756943e-15  1.19000000e+00  3.47252730e-18 
 1.20000000e+00  4.45023203e-05  1.20000000e+00  1.87709322e-06  1.20000000e+00  1.31747768e-04  1.20000000e+00 -1.03891560e-15  1.20000000e+00  3.47673835e-18 
 1.21000000e+00  4.58255615e-05  1.21000000e+00  1.90410055e-06  1.21000000e+00  1.32955727e-04  1.21000000e+00 -1.04021731e-15  1.21000000e+00  3.48079412e-18 
 1.22000000e+00  4.71607524e-05  1.22000000e+00  1.93087210e-06  1.22000000e+00  1.34138914e-04  1.22000000e+00 -1.04147765e-15  1.22000000e+00  3.48470524e-18 
